age,gender,occupation,education,hometown,marital status,spouse moving status,spouse employment status,security,schooling,house rent,distance from HT,satisfaction
36 - 40,male,Business,Social,"Khulna,364",Married,Yes,Other,0.33,1.0,1.0,0.33,4.0
31 - 35,female,Business,Science,"Bagerhat,131",Married,Spouce does not work,Other,0.66,0.66,0.66,0.66,4.0
31 - 35,female,Business,Science,"Bagerhat,131",Married,Spouce does not work,Other,0.66,0.33,0.33,0.66,4.0
31 - 35,female,Business,Science,"Bagerhat,131",Married,Spouce does not work,Other,0.66,1.0,0.33,0.33,3.0
26 - 30,male,Other,Science,"Manikganj,26",Married,No,Social,0.33,0.33,0.33,0.33,2.0
26 - 30,male,Other,Science,"Manikganj,26",Married,No,Social,0.66,1.0,1.0,1.0,5.0
26 - 30,male,Other,Science,"Manikganj,26",Married,No,Social,0.33,0.33,1.0,1.0,4.0
36 - 40,male,Medical,"Medical, Biological, Chemical","Comilla,156",Unmarried,not married,I am not married,0.33,0.66,0.33,1.0,3.0
36 - 40,male,Medical,"Medical, Biological, Chemical","Comilla,156",Unmarried,not married,I am not married,0.33,0.33,0.66,0.33,3.0
36 - 40,male,Medical,"Medical, Biological, Chemical","Comilla,156",Unmarried,not married,I am not married,0.33,0.66,0.66,0.66,4.0
20 - 25,male,Student,Business,"Kishoreganj,175",Married,Yes,Social,0.66,0.33,0.33,1.0,4.0
20 - 25,male,Student,Business,"Kishoreganj,175",Married,Yes,Social,1.0,0.33,0.33,1.0,4.0
20 - 25,male,Student,Business,"Kishoreganj,175",Married,Yes,Social,1.0,1.0,0.66,0.66,5.0
41 or above,female,Other,Science,"Sherpur,116",Unmarried,not married,I am not married,1.0,0.66,0.66,0.66,4.0
41 or above,female,Other,Science,"Sherpur,116",Unmarried,not married,I am not married,1.0,0.66,0.66,0.66,4.0
41 or above,female,Other,Science,"Sherpur,116",Unmarried,not married,I am not married,0.33,0.33,0.66,0.33,3.0
36 - 40,female,Engineering and IT,Engineering,"Naogaon,332",Unmarried,not married,I am not married,0.33,0.66,0.66,0.66,4.0
36 - 40,female,Engineering and IT,Engineering,"Naogaon,332",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
36 - 40,female,Engineering and IT,Engineering,"Naogaon,332",Unmarried,not married,I am not married,0.33,0.66,1.0,1.0,4.0
41 or above,male,Academia,Science,"Nilphamari,67",Unmarried,not married,I am not married,1.0,0.66,0.33,1.0,4.0
41 or above,male,Academia,Science,"Nilphamari,67",Unmarried,not married,I am not married,0.33,0.33,0.33,0.66,3.0
41 or above,male,Academia,Science,"Nilphamari,67",Unmarried,not married,I am not married,0.66,1.0,1.0,1.0,5.0
31 - 35,female,Business,Social,"Panchagarh,339",Unmarried,not married,I am not married,0.66,0.66,0.66,0.66,4.0
31 - 35,female,Business,Social,"Panchagarh,339",Unmarried,not married,I am not married,0.66,0.33,0.66,0.66,4.0
31 - 35,female,Business,Social,"Panchagarh,339",Unmarried,not married,I am not married,0.33,0.33,0.66,0.33,3.0
41 or above,prefer not to disclose,Other,Social,"Pirojpur,50",Married,No,Business,0.66,0.66,0.66,0.66,4.0
41 or above,prefer not to disclose,Other,Social,"Pirojpur,50",Married,No,Business,1.0,1.0,0.33,1.0,5.0
41 or above,prefer not to disclose,Other,Social,"Pirojpur,50",Married,No,Business,1.0,0.33,0.66,0.33,3.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Thakurgaon,148",Married,Spouce does not work,Other,0.66,1.0,0.66,1.0,5.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Thakurgaon,148",Married,Spouce does not work,Other,0.66,0.33,1.0,0.33,3.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Thakurgaon,148",Married,Spouce does not work,Other,0.33,0.66,1.0,0.66,4.0
31 - 35,prefer not to disclose,Academia,Science,"Comilla,86",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
31 - 35,prefer not to disclose,Academia,Science,"Comilla,86",Unmarried,not married,I am not married,0.33,1.0,1.0,0.33,5.0
31 - 35,prefer not to disclose,Academia,Science,"Comilla,86",Unmarried,not married,I am not married,0.33,0.33,0.33,0.66,3.0
31 - 35,male,Academia,Social,"Netrokona,190",Unmarried,not married,I am not married,0.33,0.66,1.0,0.66,5.0
31 - 35,male,Academia,Social,"Netrokona,190",Unmarried,not married,I am not married,0.66,1.0,0.66,0.33,4.0
31 - 35,male,Academia,Social,"Netrokona,190",Unmarried,not married,I am not married,0.33,1.0,0.33,0.33,4.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Jamalpur,183",Unmarried,not married,I am not married,1.0,0.66,1.0,1.0,5.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Jamalpur,183",Unmarried,not married,I am not married,1.0,0.66,0.66,0.33,4.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Jamalpur,183",Unmarried,not married,I am not married,0.33,1.0,1.0,0.66,5.0
26 - 30,female,Student,Business,"Barguna,202",Married,Spouce does not work,Other,0.66,0.66,0.66,1.0,5.0
26 - 30,female,Student,Business,"Barguna,202",Married,Spouce does not work,Other,0.33,0.33,0.33,0.66,3.0
26 - 30,female,Student,Business,"Barguna,202",Married,Spouce does not work,Other,0.33,1.0,0.66,0.33,3.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Netrokona,451",Unmarried,not married,I am not married,0.66,0.33,0.33,1.0,3.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Netrokona,451",Unmarried,not married,I am not married,1.0,0.66,0.33,1.0,4.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Netrokona,451",Unmarried,not married,I am not married,0.33,1.0,1.0,0.33,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Pirojpur,484",Unmarried,not married,I am not married,0.33,0.33,0.66,0.33,3.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Pirojpur,484",Unmarried,not married,I am not married,0.33,0.33,0.33,1.0,3.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Pirojpur,484",Unmarried,not married,I am not married,0.33,1.0,0.66,0.33,4.0
20 - 25,male,Other,Social,"Naogaon,323",Married,Spouce does not work,Other,1.0,0.33,0.66,1.0,5.0
20 - 25,male,Other,Social,"Naogaon,323",Married,Spouce does not work,Other,1.0,1.0,0.33,0.33,4.0
20 - 25,male,Other,Social,"Naogaon,323",Married,Spouce does not work,Other,0.66,0.66,0.66,1.0,4.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Barguna,285",Unmarried,not married,I am not married,1.0,0.33,1.0,0.66,5.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Barguna,285",Unmarried,not married,I am not married,1.0,1.0,0.66,0.66,5.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Barguna,285",Unmarried,not married,I am not married,1.0,1.0,0.66,0.33,5.0
41 or above,female,Academia,Science,"Bogra,37",Married,No,Social,0.66,1.0,0.66,0.66,4.0
41 or above,female,Academia,Science,"Bogra,37",Married,No,Social,0.66,0.66,0.66,0.33,4.0
41 or above,female,Academia,Science,"Bogra,37",Married,No,Social,0.66,1.0,0.66,0.33,3.0
36 - 40,male,Student,Business,"Bogra,114",Married,Spouce does not work,Social,0.66,1.0,1.0,0.66,5.0
36 - 40,male,Student,Business,"Bogra,114",Married,Spouce does not work,Social,1.0,0.33,1.0,0.33,4.0
36 - 40,male,Student,Business,"Bogra,114",Married,Spouce does not work,Social,1.0,1.0,1.0,1.0,5.0
31 - 35,prefer not to disclose,Business,Business,"Meherpur,172",Married,Yes,Science,1.0,0.66,0.66,1.0,5.0
31 - 35,prefer not to disclose,Business,Business,"Meherpur,172",Married,Yes,Science,0.33,0.66,0.33,0.33,3.0
31 - 35,prefer not to disclose,Business,Business,"Meherpur,172",Married,Yes,Science,1.0,0.66,0.66,0.66,5.0
41 or above,prefer not to disclose,Other,Business,"Sherpur,150",Married,Yes,Science,1.0,0.66,1.0,0.66,5.0
41 or above,prefer not to disclose,Other,Business,"Sherpur,150",Married,Yes,Science,1.0,0.33,0.33,1.0,4.0
41 or above,prefer not to disclose,Other,Business,"Sherpur,150",Married,Yes,Science,0.33,0.66,0.33,1.0,4.0
36 - 40,female,Other,Social,"Narayanganj,429",Married,No,Science,0.66,1.0,0.66,0.66,4.0
36 - 40,female,Other,Social,"Narayanganj,429",Married,No,Science,0.33,1.0,1.0,0.66,4.0
36 - 40,female,Other,Social,"Narayanganj,429",Married,No,Science,1.0,0.33,1.0,0.33,4.0
20 - 25,male,Academia,Social,"Pirojpur,395",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
20 - 25,male,Academia,Social,"Pirojpur,395",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
20 - 25,male,Academia,Social,"Pirojpur,395",Unmarried,not married,I am not married,0.66,0.66,1.0,0.66,5.0
41 or above,female,Medical,"Medical, Biological, Chemical","Comilla,340",Married,Yes,Other,0.66,0.33,1.0,1.0,5.0
41 or above,female,Medical,"Medical, Biological, Chemical","Comilla,340",Married,Yes,Other,0.33,1.0,0.33,1.0,4.0
41 or above,female,Medical,"Medical, Biological, Chemical","Comilla,340",Married,Yes,Other,0.33,0.33,0.33,1.0,3.0
20 - 25,male,Medical,"Medical, Biological, Chemical","Rangpur,38",Married,Spouce does not work,Business,0.33,0.33,1.0,0.33,3.0
20 - 25,male,Medical,"Medical, Biological, Chemical","Rangpur,38",Married,Spouce does not work,Business,0.33,1.0,0.33,0.33,3.0
20 - 25,male,Medical,"Medical, Biological, Chemical","Rangpur,38",Married,Spouce does not work,Business,0.66,1.0,0.66,0.66,5.0
41 or above,male,Student,Science,"Mymensingh,256",Married,No,Social,0.33,0.33,1.0,0.66,4.0
41 or above,male,Student,Science,"Mymensingh,256",Married,No,Social,0.33,1.0,1.0,0.33,4.0
41 or above,male,Student,Science,"Mymensingh,256",Married,No,Social,0.33,0.33,0.66,0.66,3.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Sherpur,361",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Sherpur,361",Unmarried,not married,I am not married,0.66,0.33,0.66,0.33,4.0
26 - 30,male,Medical,"Medical, Biological, Chemical","Sherpur,361",Unmarried,not married,I am not married,0.33,1.0,0.66,1.0,5.0
31 - 35,prefer not to disclose,Engineering and IT,Engineering,"Sylhet,67",Married,No,Business,0.33,0.33,1.0,0.66,4.0
31 - 35,prefer not to disclose,Engineering and IT,Engineering,"Sylhet,67",Married,No,Business,1.0,0.33,0.33,1.0,5.0
31 - 35,prefer not to disclose,Engineering and IT,Engineering,"Sylhet,67",Married,No,Business,1.0,1.0,1.0,1.0,5.0
26 - 30,prefer not to disclose,Academia,Science,"Bhola,82",Unmarried,not married,I am not married,0.66,0.33,1.0,0.33,4.0
26 - 30,prefer not to disclose,Academia,Science,"Bhola,82",Unmarried,not married,I am not married,1.0,1.0,0.33,0.33,4.0
26 - 30,prefer not to disclose,Academia,Science,"Bhola,82",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
20 - 25,prefer not to disclose,Business,Science,"Rangpur,304",Unmarried,not married,I am not married,1.0,0.33,0.33,0.66,3.0
20 - 25,prefer not to disclose,Business,Science,"Rangpur,304",Unmarried,not married,I am not married,0.33,0.66,1.0,0.33,4.0
20 - 25,prefer not to disclose,Business,Science,"Rangpur,304",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
20 - 25,male,Medical,"Medical, Biological, Chemical","Brahmanbaria,78",Unmarried,not married,I am not married,0.66,1.0,0.33,0.33,4.0
20 - 25,male,Medical,"Medical, Biological, Chemical","Brahmanbaria,78",Unmarried,not married,I am not married,0.33,0.66,0.33,0.66,3.0
20 - 25,male,Medical,"Medical, Biological, Chemical","Brahmanbaria,78",Unmarried,not married,I am not married,1.0,0.33,0.33,1.0,3.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Lalmonirhat,21",Unmarried,not married,I am not married,0.33,1.0,1.0,0.66,5.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Lalmonirhat,21",Unmarried,not married,I am not married,0.33,0.33,0.33,0.66,2.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Lalmonirhat,21",Unmarried,not married,I am not married,0.33,1.0,0.33,1.0,3.0
26 - 30,prefer not to disclose,Business,Social,"Sylhet,389",Unmarried,not married,I am not married,0.66,0.33,1.0,0.33,4.0
26 - 30,prefer not to disclose,Business,Social,"Sylhet,389",Unmarried,not married,I am not married,1.0,0.66,1.0,0.66,5.0
26 - 30,prefer not to disclose,Business,Social,"Sylhet,389",Unmarried,not married,I am not married,0.33,0.66,0.66,0.66,4.0
20 - 25,female,Business,Science,"Jessore,255",Unmarried,not married,I am not married,1.0,0.33,0.33,1.0,4.0
20 - 25,female,Business,Science,"Jessore,255",Unmarried,not married,I am not married,1.0,0.66,1.0,0.33,5.0
20 - 25,female,Business,Science,"Jessore,255",Unmarried,not married,I am not married,0.66,0.33,0.33,0.33,3.0
26 - 30,male,Student,Science,"Noakhali,210",Married,No,Engineering,0.33,1.0,0.33,0.33,3.0
26 - 30,male,Student,Science,"Noakhali,210",Married,No,Engineering,1.0,0.66,0.33,0.66,4.0
26 - 30,male,Student,Science,"Noakhali,210",Married,No,Engineering,0.33,1.0,0.33,0.66,4.0
20 - 25,female,Engineering and IT,Engineering,"Bagerhat,287",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
20 - 25,female,Engineering and IT,Engineering,"Bagerhat,287",Unmarried,not married,I am not married,1.0,0.66,0.33,0.33,4.0
20 - 25,female,Engineering and IT,Engineering,"Bagerhat,287",Unmarried,not married,I am not married,1.0,0.66,1.0,0.33,5.0
31 - 35,female,Business,Business,"Barguna,417",Married,Yes,Social,0.66,0.66,0.33,0.33,3.0
31 - 35,female,Business,Business,"Barguna,417",Married,Yes,Social,0.33,0.66,0.66,1.0,4.0
31 - 35,female,Business,Business,"Barguna,417",Married,Yes,Social,0.66,1.0,0.66,0.66,4.0
36 - 40,female,Academia,Science,"Rajbari,14",Unmarried,not married,I am not married,0.33,0.33,0.33,0.33,2.0
36 - 40,female,Academia,Science,"Rajbari,14",Unmarried,not married,I am not married,1.0,0.66,0.66,0.33,5.0
36 - 40,female,Academia,Science,"Rajbari,14",Unmarried,not married,I am not married,1.0,0.33,0.33,0.66,3.0
36 - 40,prefer not to disclose,Other,Business,"Khulna,158",Unmarried,not married,I am not married,0.33,1.0,0.33,0.66,3.0
36 - 40,prefer not to disclose,Other,Business,"Khulna,158",Unmarried,not married,I am not married,1.0,1.0,1.0,1.0,5.0
36 - 40,prefer not to disclose,Other,Business,"Khulna,158",Unmarried,not married,I am not married,0.33,0.66,1.0,1.0,4.0
20 - 25,female,Other,Social,"Comilla,420",Unmarried,not married,I am not married,0.66,1.0,0.66,1.0,5.0
20 - 25,female,Other,Social,"Comilla,420",Unmarried,not married,I am not married,1.0,0.33,1.0,0.33,5.0
20 - 25,female,Other,Social,"Comilla,420",Unmarried,not married,I am not married,1.0,0.66,0.33,0.66,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Dhaka,453",Unmarried,not married,I am not married,1.0,0.66,1.0,0.66,5.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Dhaka,453",Unmarried,not married,I am not married,0.66,0.66,1.0,0.66,5.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Dhaka,453",Unmarried,not married,I am not married,0.66,0.33,0.33,1.0,3.0
26 - 30,male,Student,Science,"Gaibandha,105",Married,No,Science,0.33,0.33,1.0,0.66,4.0
26 - 30,male,Student,Science,"Gaibandha,105",Married,No,Science,0.33,0.33,1.0,0.66,4.0
26 - 30,male,Student,Science,"Gaibandha,105",Married,No,Science,0.33,1.0,1.0,0.66,5.0
36 - 40,prefer not to disclose,Business,Social,"Lakshmipur,44",Unmarried,not married,I am not married,0.33,0.33,0.66,0.33,3.0
36 - 40,prefer not to disclose,Business,Social,"Lakshmipur,44",Unmarried,not married,I am not married,0.33,1.0,0.33,0.33,3.0
36 - 40,prefer not to disclose,Business,Social,"Lakshmipur,44",Unmarried,not married,I am not married,0.66,0.33,0.33,0.66,3.0
41 or above,male,Student,Science,"Pabna,342",Married,Yes,Social,0.66,0.33,0.66,0.33,3.0
41 or above,male,Student,Science,"Pabna,342",Married,Yes,Social,1.0,0.66,1.0,0.33,4.0
41 or above,male,Student,Science,"Pabna,342",Married,Yes,Social,0.33,1.0,1.0,0.33,4.0
41 or above,prefer not to disclose,Other,Business,"Madaripur,136",Married,No,Engineering,0.33,0.66,1.0,1.0,4.0
41 or above,prefer not to disclose,Other,Business,"Madaripur,136",Married,No,Engineering,0.33,0.66,0.66,0.33,3.0
41 or above,prefer not to disclose,Other,Business,"Madaripur,136",Married,No,Engineering,1.0,1.0,1.0,0.66,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Bogra,144",Married,Yes,Social,1.0,1.0,1.0,1.0,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Bogra,144",Married,Yes,Social,0.33,1.0,1.0,1.0,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Bogra,144",Married,Yes,Social,0.66,0.66,0.33,1.0,4.0
41 or above,male,Other,Social,"Chuadanga,342",Married,Yes,Science,1.0,0.33,0.66,1.0,5.0
41 or above,male,Other,Social,"Chuadanga,342",Married,Yes,Science,0.66,0.66,0.33,0.66,4.0
41 or above,male,Other,Social,"Chuadanga,342",Married,Yes,Science,0.66,0.33,1.0,0.33,4.0
26 - 30,female,Academia,Social,"Meherpur,132",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
26 - 30,female,Academia,Social,"Meherpur,132",Unmarried,not married,I am not married,0.66,1.0,0.33,0.66,4.0
26 - 30,female,Academia,Social,"Meherpur,132",Unmarried,not married,I am not married,1.0,0.66,0.33,0.66,4.0
31 - 35,prefer not to disclose,Other,Social,"Rangamati,6",Unmarried,not married,I am not married,1.0,0.33,0.33,0.66,3.0
31 - 35,prefer not to disclose,Other,Social,"Rangamati,6",Unmarried,not married,I am not married,1.0,0.33,0.66,0.66,4.0
31 - 35,prefer not to disclose,Other,Social,"Rangamati,6",Unmarried,not married,I am not married,0.33,0.66,1.0,0.66,5.0
36 - 40,male,Academia,Social,"Dinajpur,265",Married,No,"Medical, Biological, Chemical",1.0,0.66,0.33,0.33,3.0
36 - 40,male,Academia,Social,"Dinajpur,265",Married,No,"Medical, Biological, Chemical",1.0,1.0,0.33,0.33,4.0
36 - 40,male,Academia,Social,"Dinajpur,265",Married,No,"Medical, Biological, Chemical",0.66,0.33,0.33,0.66,3.0
20 - 25,male,Business,Social,"Bandarban,416",Married,No,Engineering,1.0,1.0,0.33,0.33,4.0
20 - 25,male,Business,Social,"Bandarban,416",Married,No,Engineering,0.33,0.66,0.66,1.0,4.0
20 - 25,male,Business,Social,"Bandarban,416",Married,No,Engineering,1.0,0.33,0.33,1.0,4.0
31 - 35,male,Other,Social,"Kushtia,475",Married,Spouce does not work,Social,1.0,0.66,1.0,0.66,5.0
31 - 35,male,Other,Social,"Kushtia,475",Married,Spouce does not work,Social,0.33,0.33,0.33,1.0,3.0
31 - 35,male,Other,Social,"Kushtia,475",Married,Spouce does not work,Social,0.33,1.0,0.66,0.33,4.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Meherpur,3",Unmarried,not married,I am not married,0.66,0.66,1.0,0.66,5.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Meherpur,3",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Meherpur,3",Unmarried,not married,I am not married,1.0,1.0,0.66,0.33,5.0
20 - 25,female,Business,Science,"Chittagong,199",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
20 - 25,female,Business,Science,"Chittagong,199",Unmarried,not married,I am not married,0.33,0.66,0.33,1.0,3.0
20 - 25,female,Business,Science,"Chittagong,199",Unmarried,not married,I am not married,0.66,1.0,0.33,0.66,4.0
26 - 30,female,Other,Social,"Gazipur,52",Married,Spouce does not work,Science,0.66,0.33,0.66,1.0,5.0
26 - 30,female,Other,Social,"Gazipur,52",Married,Spouce does not work,Science,0.33,0.33,0.66,1.0,4.0
