age,gender,occupation,education,hometown,marital status,spouse moving status,spouse employment status,security,schooling,house rent,distance from HT,satisfaction
36 - 40,male,Medical,"Medical, Biological, Chemical","Lakshmipur,65",Unmarried,not married,I am not married,0.33,1.0,0.66,1.0,4.0
36 - 40,male,Medical,"Medical, Biological, Chemical","Lakshmipur,65",Unmarried,not married,I am not married,0.33,0.33,1.0,0.66,4.0
26 - 30,prefer not to disclose,Academia,Social,"Barguna,47",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
26 - 30,prefer not to disclose,Academia,Social,"Barguna,47",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,5.0
26 - 30,prefer not to disclose,Academia,Social,"Barguna,47",Unmarried,not married,I am not married,0.66,0.66,0.66,1.0,4.0
31 - 35,prefer not to disclose,Business,Social,"Habiganj,314",Unmarried,not married,I am not married,0.66,0.33,1.0,0.33,4.0
31 - 35,prefer not to disclose,Business,Social,"Habiganj,314",Unmarried,not married,I am not married,1.0,0.66,1.0,0.66,5.0
31 - 35,prefer not to disclose,Business,Social,"Habiganj,314",Unmarried,not married,I am not married,1.0,0.66,0.33,0.33,3.0
31 - 35,female,Business,Science,"Rangpur,424",Married,No,Science,0.33,1.0,1.0,0.33,4.0
31 - 35,female,Business,Science,"Rangpur,424",Married,No,Science,0.66,0.66,0.66,1.0,5.0
31 - 35,female,Business,Science,"Rangpur,424",Married,No,Science,0.33,0.66,1.0,0.33,3.0
41 or above,prefer not to disclose,Other,Business,"Bandarban,61",Unmarried,not married,I am not married,0.33,1.0,0.66,0.33,4.0
41 or above,prefer not to disclose,Other,Business,"Bandarban,61",Unmarried,not married,I am not married,1.0,0.33,0.66,0.66,4.0
41 or above,prefer not to disclose,Other,Business,"Bandarban,61",Unmarried,not married,I am not married,1.0,1.0,0.66,1.0,5.0
41 or above,male,Business,Business,"Chittagong,340",Married,Yes,Other,1.0,1.0,1.0,0.33,5.0
41 or above,male,Business,Business,"Chittagong,340",Married,Yes,Other,0.66,0.33,1.0,0.33,4.0
41 or above,male,Business,Business,"Chittagong,340",Married,Yes,Other,1.0,0.33,0.66,0.66,4.0
41 or above,male,Academia,Business,"Natore,95",Married,No,Business,1.0,0.66,0.33,0.66,4.0
41 or above,male,Academia,Business,"Natore,95",Married,No,Business,0.33,0.66,1.0,0.66,4.0
41 or above,male,Academia,Business,"Natore,95",Married,No,Business,0.33,1.0,0.66,0.33,4.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Pabna,229",Married,Spouce does not work,Engineering,1.0,1.0,0.33,0.33,4.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Pabna,229",Married,Spouce does not work,Engineering,0.66,0.33,0.33,1.0,4.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Pabna,229",Married,Spouce does not work,Engineering,1.0,0.33,1.0,0.66,4.0
41 or above,male,Academia,Business,"Rajshahi,464",Unmarried,not married,I am not married,0.66,0.66,0.66,1.0,4.0
41 or above,male,Academia,Business,"Rajshahi,464",Unmarried,not married,I am not married,0.66,1.0,0.66,0.66,5.0
41 or above,male,Academia,Business,"Rajshahi,464",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
26 - 30,male,Engineering and IT,Engineering,"Chittagong,375",Married,Yes,"Medical, Biological, Chemical",0.33,0.66,0.66,0.33,3.0
26 - 30,male,Engineering and IT,Engineering,"Chittagong,375",Married,Yes,"Medical, Biological, Chemical",1.0,1.0,1.0,0.33,5.0
26 - 30,male,Engineering and IT,Engineering,"Chittagong,375",Married,Yes,"Medical, Biological, Chemical",0.66,0.66,0.66,1.0,4.0
41 or above,prefer not to disclose,Other,Science,"Satkhira,386",Unmarried,not married,I am not married,0.66,0.66,0.33,0.33,3.0
41 or above,prefer not to disclose,Other,Science,"Satkhira,386",Unmarried,not married,I am not married,0.66,1.0,0.33,0.66,4.0
41 or above,prefer not to disclose,Other,Science,"Satkhira,386",Unmarried,not married,I am not married,0.33,1.0,0.66,0.66,4.0
36 - 40,male,Other,Science,"Khulna,116",Married,No,Business,0.33,0.66,0.66,1.0,4.0
36 - 40,male,Other,Science,"Khulna,116",Married,No,Business,0.66,0.33,0.33,0.33,3.0
36 - 40,male,Other,Science,"Khulna,116",Married,No,Business,1.0,0.33,1.0,0.33,4.0
41 or above,prefer not to disclose,Other,Social,"Gaibandha,400",Unmarried,not married,I am not married,0.33,0.66,1.0,0.33,4.0
41 or above,prefer not to disclose,Other,Social,"Gaibandha,400",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
41 or above,prefer not to disclose,Other,Social,"Gaibandha,400",Unmarried,not married,I am not married,1.0,1.0,1.0,1.0,5.0
31 - 35,male,Business,Social,"Pabna,162",Married,No,Science,0.66,1.0,0.66,0.33,4.0
31 - 35,male,Business,Social,"Pabna,162",Married,No,Science,0.33,0.33,0.66,0.33,3.0
31 - 35,male,Business,Social,"Pabna,162",Married,No,Science,0.66,0.33,0.33,0.66,3.0
31 - 35,male,Student,Science,"Narsingdi,194",Married,Yes,Social,0.33,0.33,1.0,0.33,3.0
31 - 35,male,Student,Science,"Narsingdi,194",Married,Yes,Social,1.0,0.33,0.33,1.0,4.0
31 - 35,male,Student,Science,"Narsingdi,194",Married,Yes,Social,1.0,0.33,0.66,0.66,4.0
26 - 30,male,Engineering and IT,Engineering,"Kurigram,3",Married,Yes,Business,1.0,1.0,1.0,0.33,5.0
26 - 30,male,Engineering and IT,Engineering,"Kurigram,3",Married,Yes,Business,0.33,0.66,1.0,0.33,4.0
26 - 30,male,Engineering and IT,Engineering,"Kurigram,3",Married,Yes,Business,0.33,0.33,0.66,1.0,4.0
26 - 30,prefer not to disclose,Academia,Social,"Rajbari,20",Married,Spouce does not work,Engineering,1.0,0.33,0.66,1.0,5.0
26 - 30,prefer not to disclose,Academia,Social,"Rajbari,20",Married,Spouce does not work,Engineering,1.0,1.0,1.0,0.33,5.0
26 - 30,prefer not to disclose,Academia,Social,"Rajbari,20",Married,Spouce does not work,Engineering,0.66,1.0,1.0,0.66,4.0
26 - 30,prefer not to disclose,Business,Social,"Bogra,392",Unmarried,not married,I am not married,0.33,0.66,0.33,1.0,3.0
26 - 30,prefer not to disclose,Business,Social,"Bogra,392",Unmarried,not married,I am not married,0.66,1.0,0.66,1.0,5.0
26 - 30,prefer not to disclose,Business,Social,"Bogra,392",Unmarried,not married,I am not married,0.66,0.66,0.33,0.33,3.0
41 or above,prefer not to disclose,Business,Science,"Bandarban,176",Married,No,"Medical, Biological, Chemical",0.66,0.33,0.33,0.66,3.0
41 or above,prefer not to disclose,Business,Science,"Bandarban,176",Married,No,"Medical, Biological, Chemical",0.33,0.66,0.66,0.33,3.0
41 or above,prefer not to disclose,Business,Science,"Bandarban,176",Married,No,"Medical, Biological, Chemical",1.0,0.33,0.66,0.66,4.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Natore,386",Married,No,"Medical, Biological, Chemical",1.0,0.33,0.66,1.0,5.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Natore,386",Married,No,"Medical, Biological, Chemical",0.66,0.66,1.0,1.0,5.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Natore,386",Married,No,"Medical, Biological, Chemical",0.33,1.0,0.33,0.33,3.0
26 - 30,prefer not to disclose,Academia,Social,"Dinajpur,369",Married,Spouce does not work,"Medical, Biological, Chemical",1.0,0.66,0.66,0.33,4.0
26 - 30,prefer not to disclose,Academia,Social,"Dinajpur,369",Married,Spouce does not work,"Medical, Biological, Chemical",1.0,1.0,1.0,0.33,5.0
26 - 30,prefer not to disclose,Academia,Social,"Dinajpur,369",Married,Spouce does not work,"Medical, Biological, Chemical",0.33,1.0,0.33,0.66,3.0
20 - 25,prefer not to disclose,Academia,Science,"Gazipur,151",Married,Yes,Other,1.0,0.33,1.0,0.66,4.0
20 - 25,prefer not to disclose,Academia,Science,"Gazipur,151",Married,Yes,Other,0.66,1.0,1.0,0.33,4.0
20 - 25,prefer not to disclose,Academia,Science,"Gazipur,151",Married,Yes,Other,1.0,1.0,0.66,0.66,5.0
26 - 30,female,Other,Science,"Madaripur,416",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
26 - 30,female,Other,Science,"Madaripur,416",Unmarried,not married,I am not married,0.66,0.66,0.66,1.0,4.0
26 - 30,female,Other,Science,"Madaripur,416",Unmarried,not married,I am not married,0.33,1.0,1.0,0.33,5.0
31 - 35,prefer not to disclose,Engineering and IT,Engineering,"Brahmanbaria,401",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
31 - 35,prefer not to disclose,Engineering and IT,Engineering,"Brahmanbaria,401",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
31 - 35,prefer not to disclose,Engineering and IT,Engineering,"Brahmanbaria,401",Unmarried,not married,I am not married,0.33,0.33,1.0,0.66,4.0
36 - 40,female,Business,Social,"Narsingdi,157",Married,Yes,Engineering,0.33,1.0,0.66,1.0,4.0
36 - 40,female,Business,Social,"Narsingdi,157",Married,Yes,Engineering,1.0,0.33,0.33,0.33,4.0
36 - 40,female,Business,Social,"Narsingdi,157",Married,Yes,Engineering,0.66,0.66,0.33,0.33,3.0
41 or above,male,Business,Science,"Gazipur,68",Married,No,Business,1.0,0.33,0.33,0.66,4.0
41 or above,male,Business,Science,"Gazipur,68",Married,No,Business,0.33,0.33,0.33,0.66,3.0
41 or above,male,Business,Science,"Gazipur,68",Married,No,Business,0.33,0.66,0.33,0.33,3.0
31 - 35,male,Medical,"Medical, Biological, Chemical","Khulna,111",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
31 - 35,male,Medical,"Medical, Biological, Chemical","Khulna,111",Unmarried,not married,I am not married,1.0,0.66,1.0,0.66,5.0
31 - 35,male,Medical,"Medical, Biological, Chemical","Khulna,111",Unmarried,not married,I am not married,0.33,0.66,1.0,1.0,5.0
26 - 30,prefer not to disclose,Student,Science,"Khagrachhari,392",Unmarried,not married,I am not married,1.0,0.66,0.66,0.66,4.0
26 - 30,prefer not to disclose,Student,Science,"Khagrachhari,392",Unmarried,not married,I am not married,0.33,1.0,0.66,1.0,4.0
26 - 30,prefer not to disclose,Student,Science,"Khagrachhari,392",Unmarried,not married,I am not married,0.66,0.66,0.33,0.66,4.0
26 - 30,prefer not to disclose,Business,Social,"Patuakhali,149",Unmarried,not married,I am not married,1.0,0.66,0.33,1.0,4.0
26 - 30,prefer not to disclose,Business,Social,"Patuakhali,149",Unmarried,not married,I am not married,0.33,1.0,0.66,0.66,4.0
26 - 30,prefer not to disclose,Business,Social,"Patuakhali,149",Unmarried,not married,I am not married,0.66,0.33,0.66,0.66,3.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Feni,2",Unmarried,not married,I am not married,1.0,0.66,1.0,0.66,5.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Feni,2",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Feni,2",Unmarried,not married,I am not married,0.33,1.0,1.0,0.33,5.0
31 - 35,prefer not to disclose,Medical,"Medical, Biological, Chemical","Rangamati,410",Married,Spouce does not work,Other,0.33,1.0,1.0,0.66,5.0
31 - 35,prefer not to disclose,Medical,"Medical, Biological, Chemical","Rangamati,410",Married,Spouce does not work,Other,1.0,0.33,1.0,1.0,5.0
31 - 35,prefer not to disclose,Medical,"Medical, Biological, Chemical","Rangamati,410",Married,Spouce does not work,Other,0.66,0.66,0.33,1.0,4.0
41 or above,male,Engineering and IT,Engineering,"Bagerhat,259",Unmarried,not married,I am not married,0.66,0.66,0.33,0.33,3.0
41 or above,male,Engineering and IT,Engineering,"Bagerhat,259",Unmarried,not married,I am not married,1.0,0.33,1.0,0.66,5.0
41 or above,male,Engineering and IT,Engineering,"Bagerhat,259",Unmarried,not married,I am not married,1.0,0.33,1.0,0.33,5.0
20 - 25,prefer not to disclose,Business,Science,"Jhenaidah,100",Unmarried,not married,I am not married,0.33,0.33,0.66,1.0,3.0
20 - 25,prefer not to disclose,Business,Science,"Jhenaidah,100",Unmarried,not married,I am not married,0.66,0.66,1.0,1.0,5.0
20 - 25,prefer not to disclose,Business,Science,"Jhenaidah,100",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Bagerhat,421",Married,Yes,"Medical, Biological, Chemical",0.33,0.66,1.0,1.0,4.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Bagerhat,421",Married,Yes,"Medical, Biological, Chemical",0.66,0.33,0.33,0.33,3.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Bagerhat,421",Married,Yes,"Medical, Biological, Chemical",0.66,0.33,0.33,0.33,3.0
36 - 40,female,Student,Business,"Jhalokati,343",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
36 - 40,female,Student,Business,"Jhalokati,343",Unmarried,not married,I am not married,1.0,0.66,0.66,0.33,5.0
36 - 40,female,Student,Business,"Jhalokati,343",Unmarried,not married,I am not married,0.66,0.66,0.66,0.66,4.0
36 - 40,female,Student,Business,"Khulna,262",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,4.0
36 - 40,female,Student,Business,"Khulna,262",Unmarried,not married,I am not married,0.66,0.66,0.33,0.33,3.0
36 - 40,female,Student,Business,"Khulna,262",Unmarried,not married,I am not married,0.66,0.66,0.33,0.33,3.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Joypurhat,42",Unmarried,not married,I am not married,1.0,0.33,0.66,0.66,4.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Joypurhat,42",Unmarried,not married,I am not married,0.33,0.33,1.0,1.0,4.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Joypurhat,42",Unmarried,not married,I am not married,1.0,1.0,0.33,0.66,4.0
26 - 30,female,Business,Business,"Rajbari,31",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
26 - 30,female,Business,Business,"Rajbari,31",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
26 - 30,female,Business,Business,"Rajbari,31",Unmarried,not married,I am not married,0.33,1.0,1.0,0.33,5.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Naogaon,132",Unmarried,not married,I am not married,0.33,0.66,0.33,1.0,3.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Naogaon,132",Unmarried,not married,I am not married,0.33,0.66,0.33,1.0,3.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Naogaon,132",Unmarried,not married,I am not married,0.33,0.66,0.66,0.66,4.0
20 - 25,female,Academia,Social,"Jhalokati,454",Unmarried,not married,I am not married,0.33,1.0,1.0,0.66,5.0
20 - 25,female,Academia,Social,"Jhalokati,454",Unmarried,not married,I am not married,1.0,0.66,1.0,1.0,5.0
20 - 25,female,Academia,Social,"Jhalokati,454",Unmarried,not married,I am not married,1.0,0.33,0.33,1.0,3.0
41 or above,female,Medical,"Medical, Biological, Chemical","Kishoreganj,475",Married,Spouce does not work,Engineering,0.66,0.66,1.0,0.33,4.0
41 or above,female,Medical,"Medical, Biological, Chemical","Kishoreganj,475",Married,Spouce does not work,Engineering,0.33,0.33,0.33,0.33,3.0
41 or above,female,Medical,"Medical, Biological, Chemical","Kishoreganj,475",Married,Spouce does not work,Engineering,0.33,0.33,0.33,0.66,3.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Natore,10",Married,Spouce does not work,Science,0.66,0.66,0.66,1.0,5.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Natore,10",Married,Spouce does not work,Science,1.0,0.33,0.66,0.66,5.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Natore,10",Married,Spouce does not work,Science,0.33,1.0,0.33,0.33,3.0
26 - 30,prefer not to disclose,Other,Social,"Dinajpur,232",Unmarried,not married,I am not married,0.33,0.33,1.0,1.0,4.0
26 - 30,prefer not to disclose,Other,Social,"Dinajpur,232",Unmarried,not married,I am not married,0.33,1.0,0.66,0.66,4.0
26 - 30,prefer not to disclose,Other,Social,"Dinajpur,232",Unmarried,not married,I am not married,0.33,0.66,0.66,0.66,4.0
20 - 25,male,Engineering and IT,Engineering,"Gopalganj,90",Married,No,Other,0.33,0.66,1.0,0.33,4.0
20 - 25,male,Engineering and IT,Engineering,"Gopalganj,90",Married,No,Other,0.66,1.0,1.0,0.66,5.0
20 - 25,male,Engineering and IT,Engineering,"Gopalganj,90",Married,No,Other,0.33,0.33,1.0,0.33,3.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Khagrachhari,54",Unmarried,not married,I am not married,0.66,1.0,1.0,1.0,5.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Khagrachhari,54",Unmarried,not married,I am not married,0.66,1.0,0.33,1.0,4.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Khagrachhari,54",Unmarried,not married,I am not married,1.0,0.66,0.66,0.66,5.0
31 - 35,prefer not to disclose,Business,Social,"Chittagong,227",Unmarried,not married,I am not married,1.0,1.0,0.66,0.66,5.0
31 - 35,prefer not to disclose,Business,Social,"Chittagong,227",Unmarried,not married,I am not married,0.33,0.66,0.66,0.33,4.0
31 - 35,prefer not to disclose,Business,Social,"Chittagong,227",Unmarried,not married,I am not married,0.66,0.66,1.0,1.0,5.0
26 - 30,male,Academia,Business,"Naogaon,225",Unmarried,not married,I am not married,0.66,0.33,0.33,1.0,3.0
26 - 30,male,Academia,Business,"Naogaon,225",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
26 - 30,male,Academia,Business,"Naogaon,225",Unmarried,not married,I am not married,1.0,0.66,0.66,0.33,4.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Pabna,402",Unmarried,not married,I am not married,0.66,0.33,0.33,0.33,3.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Pabna,402",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Pabna,402",Unmarried,not married,I am not married,1.0,0.33,0.33,1.0,3.0
26 - 30,male,Business,Social,"Brahmanbaria,211",Married,Spouce does not work,Science,1.0,1.0,0.33,0.33,4.0
26 - 30,male,Business,Social,"Brahmanbaria,211",Married,Spouce does not work,Science,1.0,0.33,0.66,0.66,4.0
26 - 30,male,Business,Social,"Brahmanbaria,211",Married,Spouce does not work,Science,0.33,1.0,0.33,0.33,3.0
26 - 30,male,Engineering and IT,Engineering,"Chandpur,83",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
26 - 30,male,Engineering and IT,Engineering,"Chandpur,83",Unmarried,not married,I am not married,0.66,1.0,1.0,0.33,5.0
26 - 30,male,Engineering and IT,Engineering,"Chandpur,83",Unmarried,not married,I am not married,0.66,1.0,0.33,0.33,4.0
31 - 35,male,Medical,"Medical, Biological, Chemical","Thakurgaon,256",Unmarried,not married,I am not married,0.33,0.66,1.0,1.0,5.0
31 - 35,male,Medical,"Medical, Biological, Chemical","Thakurgaon,256",Unmarried,not married,I am not married,0.66,0.66,1.0,0.33,5.0
31 - 35,male,Medical,"Medical, Biological, Chemical","Thakurgaon,256",Unmarried,not married,I am not married,0.33,1.0,0.66,0.33,4.0
36 - 40,female,Student,Business,"Rangamati,176",Unmarried,not married,I am not married,1.0,1.0,1.0,1.0,5.0
36 - 40,female,Student,Business,"Rangamati,176",Unmarried,not married,I am not married,0.66,0.33,1.0,0.33,4.0
36 - 40,female,Student,Business,"Rangamati,176",Unmarried,not married,I am not married,1.0,1.0,1.0,0.33,5.0
36 - 40,female,Academia,Social,"Sirajganj,160",Unmarried,not married,I am not married,1.0,1.0,0.66,0.33,5.0
36 - 40,female,Academia,Social,"Sirajganj,160",Unmarried,not married,I am not married,0.33,0.33,0.33,0.66,2.0
36 - 40,female,Academia,Social,"Sirajganj,160",Unmarried,not married,I am not married,0.66,0.33,0.33,0.66,3.0
41 or above,female,Business,Business,"Rangpur,165",Unmarried,not married,I am not married,0.33,1.0,0.33,0.66,3.0
